Центральный федеральный округ;Белгородская область;Судебный участок №6 мирового судьи Западного округа г.Белгорода ;308002, г. Белгород, ул. Мичурина, д. 62;8 (4722)26-62-32
Центральный федеральный округ;Белгородская область;Судебный участок №6 мирового судьи г.Старый Оскол ;309518, Белгородская область, г. Старый Оскол, ул. Ватутина, д. 11;8 (4725) 25-97-28
Центральный федеральный округ;Белгородская область;Судебный участок №7 мирового судьи Восточного округа г.Белгорода ;308023, г. Белгород, ул. Некрасова, д. 27; 31-54-39
Центральный федеральный округ;Белгородская область;Судебный участок №7 мирового судьи Западного округа г.Белгорода ;308002, г. Белгород, ул. Мичурина, д. 62;8 (84722) 31-34-51
Центральный федеральный округ;Белгородская область;Судебный участок №7 мирового судьи г.Старый Оскол ;309518, Белгородская область, г. Старый Оскол, ул. Ватутина, д. 11;8 (4725) 44-80-44
Центральный федеральный округ;Белгородская область;Судебный участок №8 мирового судьи Восточного округа г.Белгорода ;308023, г. Белгород, ул. Некрасова, д. 27; 31-64-75
Центральный федеральный округ;Белгородская область;Судебный участок №8 мирового судьи Западного округа г.Белгорода ;308002, г. Белгород, ул. Мичурина, д. 62;8 (4722) 34-63-69
Центральный федеральный округ;Белгородская область;Судебный участок №8 мирового судьи г.Старый Оскол ;309518, Белгородская область, г. Старый Оскол, ул. Ватутина, д. 11;8 (4725) 44-08-22
Центральный федеральный округ;Белгородская область;Судебный участок №9 мирового судьи Западного округа г.Белгорода ;308002, г. Белгород, ул. Мичурина, д. 62; 34-66-48
Центральный федеральный округ;Белгородская область;Судебный участок №9 мирового судьи г.Старый Оскол ;309518, Белгородская область, г. Старый Оскол, ул. Ватутина, д. 11;8 (84725) 24-80-00
Центральный федеральный округ;Белгородская область;Красненский районный суд Белгородской области;309870, Белгородская область, Красненский район, с. Красное, ул. Октябрьская, д.119.;8 (47262) 521-41
Центральный федеральный округ;Белгородская область;Октябрьский районный суд г. Белгорода ;308015, г. Белгород, ул. Сумская 76 а;8 (4722) 22-41-27
Центральный федеральный округ;Белгородская область;Борисовский районный суд Белгородской области;309340, п. Борисовка, ул. Первомайская, 2а;8 (47246) 5-07-15
Центральный федеральный округ;Белгородская область;Валуйский районный суд Белгородской области;309990, г. Валуйки, ул. Пролетарская, 14;8 (236) 3-29-03
Центральный федеральный округ;Белгородская область;Вейделевский районный суд Белгородской области;309720, п. Вейделевка, ул. Центральная,17;8 (237) 5-56-44
Центральный федеральный округ;Белгородская область;Волоконовский районный суд Белгородской области;309650, п. Волоконовка, ул. Нестерова, 6;8 (47235) 509-85
Центральный федеральный округ;Белгородская область;Губкинский городской суд Белгородской области;309181, г. Губкин, ул. Дзержинского, 51;8 (47241) 5-12-70
Центральный федеральный округ;Белгородская область;Корочанский районный суд Белгородской области;309210, г. Короча, пл. Васильева, 26;8 (47231) 5-51-90
Центральный федеральный округ;Белгородская область;Красногвардейский районный суд Белгородской области;309920, г. Бирюч, ул. Мира, д. 20;8 (47247) 3-14-39
Центральный федеральный округ;Белгородская область;Новооскольский районный суд Белгородской области;309640, г. Новый Оскол, ул. Гражданская, 19;8 (47233) 4-48-78
Центральный федеральный округ;Белгородская область;Ракитянский районный суд Белгородской области;309310, п. Ракитное, ул. Пролетарская, 49;8 (47245) 5-56-68
Центральный федеральный округ;Белгородская область;Ровеньский районный суд Белгородской области;309740, п. Ровеньки, ул. Кирова, 8;8 (47238) 5-51-42
Центральный федеральный округ;Белгородская область;Чернянский районный суд Белгородской области;309560, Белгородская область, п.Чернянка, пл. Октябрьская, 1;8 (47232) 5-53-83
Центральный федеральный округ;Белгородская область;Яковлевский районный суд Белгородской области;309070, г. Строитель, ул. 5 Августа, д. 9 А;8 (47244) 6-91-16
Центральный федеральный округ;Белгородская область;Свердловский районный суд г. Белгорода ;308014, г. Белгород, ул. Мичурина, 26;8 (4722) 26-56-36
Центральный федеральный округ;Белгородская область;Алексеевский районный суд Белгородской области;309850, г. Алексеевка, ул. Мостовая д. 126;8 (47234) 3-11-38
Центральный федеральный округ;Белгородская область;Белгородский областной суд ;308000, г. Белгород, Гражданский пр-т, 49;8 (4722) 21-99-07
Центральный федеральный округ;Белгородская область;Белгородский районный суд Белгородской области;"308000, г. Белгород, ул. К.Трубецкого, 35 ""б""";8 (4722) 32-66-78
Центральный федеральный округ;Белгородская область;Грайворонский районный суд Белгородской области;309370, г. Грайворон, ул. Народная, 3а;8 (47261) 3-50-61
Центральный федеральный округ;Белгородская область;Губкинский районный суд Белгородской области;309181, г. Губкин, ул. Кирова, 67;8 (47241) 231-10
Центральный федеральный округ;Белгородская область;Ивнянский районный суд Белгородской области;309110, п. Ивня, ул. Десницкого, 1;8 (47243) 5-10-91
Центральный федеральный округ;Белгородская область;Прохоровский районный суд Белгородской области;309000, п. Прохоровка, ул. Советская, 150;8 (47242) 2-16-44
Центральный федеральный округ;Белгородская область;Старооскольский городской суд Белгородской области;309530, г. Старый Оскол, ул. Комсомольская, 48 а;8 (4725) 44-52-11
Центральный федеральный округ;Белгородская область;Старооскольский районный суд Белгородской области;309504, г. Старый Оскол, мкр-н Горняк, д. 29;8 (4725) 44-20-36
Центральный федеральный округ;Белгородская область;Шебекинский районный суд Белгородской области;309296, г. Шебекино, ул. Свободы, 39;8 (47248) 2-27-81
Центральный федеральный округ;Брянская область;Мировой судья судебного участка № 25 Гордеевского района ;243650, Брянская обл. , с. Гордеевка, ул. Ленина, д. 50;8 (48340) 2-13-72
Центральный федеральный округ;Брянская область;Мировой судья судебного участка № 30 Жирятинского района ;242030, Брянская обл., п. Жирятино, ул. Мира, д. 12;8 (48344) 3-06-32
Центральный федеральный округ;Брянская область;Судебный участок № 1 Бежицкого судебного района г. Брянска ;241035, г. Брянск, ул. Молодой Гвардии, д. 41;8 (4832) 52-33-80
Центральный федеральный округ;Брянская область;Судебный участок № 10 Володарского судебного района г. Брянска ;241022, г. Брянск, ул. Пушкина, д. 44;8 (4832) 26-50-61
Центральный федеральный округ;Брянская область;Судебный участок № 11 Советского судебного района г. Брянска ;241000, г. Брянск, пер. Осоавиахима, д. 5;8 (4832) 41-69-55
Центральный федеральный округ;Брянская область;Судебный участок № 12 Советского судебного района г. Брянска ;241000, г. Брянск, пер. Осоавиахима, д. 5;8 (4832)41-22-21
Центральный федеральный округ;Брянская область;Судебный участок № 13 Советского судебного района г. Брянска ;241000, г. Брянск, пер. Осоавиахима, д. 5;8 (4832)41-62-70
Центральный федеральный округ;Брянская область;Судебный участок № 14 Советского судебного района г. Брянска ;241000, г. Брянск, пер. Осоавиахима, д. 5;8 (4832)41-72-04
Центральный федеральный округ;Брянская область;Судебный участок № 15 Советского судебного района г. Брянска ;241000, г. Брянск, пер. Осоавиахима, д. 5;8 (4832)41-34-43
Центральный федеральный округ;Брянская область;Судебный участок № 16 Советского судебного района г. Брянска ;241000, г. Брянск, пер. Осоавиахима, д. 5;8 (4832)41-08-46
Центральный федеральный округ;Брянская область;Судебный участок № 17 Советского судебного района г. Брянска ;241000, г. Брянск, пер. Осоавиахима, д. 5;8 (4832)41-05-78
Центральный федеральный округ;Брянская область;Судебный участок № 18 Фокинского судебного района г. Брянска ;241020, г. Брянск, пр. Московский, д. 85-а; 63-58-03
Центральный федеральный округ;Брянская область;Судебный участок № 19 Фокинского судебного района г. Брянска ;241020, г. Брянск, пр. Московский, д. 85-а; 63-52-53
Центральный федеральный округ;Брянская область;Судебный участок № 2 Бежицкого судебного района г. Брянска ;241035, г. Брянск, ул. Молодой Гвардии, д. 41;8 (4832) 56-16-13
Центральный федеральный округ;Брянская область;Судебный участок № 20 Фокинского судебного района г. Брянска ;241020, г. Брянск, пр. Московский, д. 85-а; 63-55-17
Центральный федеральный округ;Брянская область;Судебный участок № 21 Брянского судебного района ;241037, г. Брянск, ул. Красноармейская, д. 156;8 (4832) 41-70-75
Центральный федеральный округ;Брянская область;Судебный участок № 22 Брянского судебного района ;241037, г. Брянск, ул. Красноармейская, д. 156;8 (4832) 41-71-33
Центральный федеральный округ;Брянская область;Судебный участок № 23 Брасовского судебного района ;242300, Брянская обл. , п. Локоть, Советская, д. 6Б;8 (48354) 9-10-34
Центральный федеральный округ;Брянская область;Судебный участок № 24 Выгоничского судебного района ;243360, Брянская обл. , пос. Выгоничи, ул. Ленина, д. 51;8 (4834) 1-22-178
Центральный федеральный округ;Брянская область;Судебный участок № 25 Красногорского судебного района ;243650, Брянская обл. , с. Гордеевка, ул. Ленина, д. 50;8 (48340) 2-14-60
Центральный федеральный округ;Брянская область;Судебный участок № 26 Дубровского судебного района ;242750, Брянская обл. , п. Дубровка, ул. Победы, д. 11;8 (48332)9-23-24
Центральный федеральный округ;Брянская область;Судебный участок № 27 Дятьковского судебного района ;242600, Брянская обл. , г. Дятьково, ул. Садовая, д. 23;8 (48333) 3-77-15
Центральный федеральный округ;Брянская область;Судебный участок № 28 Дятьковского судебного района ;242600, Брянская обл. , г. Дятьково, ул. Садовая, д. 23;8 (48333) 3-58-01
Центральный федеральный округ;Брянская область;Судебный участок № 29 Дятьковского судебного района ;242600, Брянская обл. , г. Дятьково, ул. Садовая, д. 23;8 (48333) 3-77-15
Центральный федеральный округ;Брянская область;Судебный участок № 3 Бежицкого судебного района г. Брянска ;241013, г. Брянск, ул. Молодой Гвардии, д. 41;8 (4832) 52-19-11
Центральный федеральный округ;Брянская область;Судебный участок № 30 Выгоничского судебного района ;242030, Брянская обл., п. Жирятино, пер. Майский, д. 1А;8 (48344) 3-06-30
Центральный федеральный округ;Брянская область;Судебный участок № 31 Жуковского судебного района ;242700, Брянская обл. , г. Жуковка, ул. Строителей, д. 1;8 (48334) 3-16-59
Центральный федеральный округ;Брянская область;Судебный участок № 32 Жуковского судебного района ;242700, Брянская обл. , г. Жуковка, ул. Строителей, д. 1;8 (48334) 3-16-59
Центральный федеральный округ;Брянская область;Судебный участок № 33 Злынковского судебного района ;243600, Брянская обл., г. Злынка, площадь Свободы, д. 18;8 (483 58) 2-16-45
Центральный федеральный округ;Брянская область;Судебный участок № 34 Карачевского судебного района ;242500, Брянская обл. , г. Карачев, ул. Дзержинского, д. 10;8 (48335) 2-12-94
Центральный федеральный округ;Брянская область;Судебный участок № 35 Карачевского судебного района ;242500, Брянская обл. , г. Карачев, ул. Дзержинского, д. 10;8 (48335) 2-18-01
Центральный федеральный округ;Брянская область;Судебный участок № 36 Клетнянского судебного района ;242820, Брянская обл., п. Клетня, пер. Ленина, д. 12;8 (48338) 9-72-45
Центральный федеральный округ;Брянская область;Судебный участок № 37 Климовского судебного района ;243040, Брянская обл. , г. Климово, ул. Маяковского, д. 8а;8 (48347) 2-43-70
Центральный федеральный округ;Брянская область;Судебный участок № 38 Климовского судебного района ;243040, Брянская обл. , г. Климово, ул. Маяковского, д. 8а;8 (48347) 3-11-51
Центральный федеральный округ;Брянская область;Судебный участок № 39 Клинцовского судебного района ;243140, Брянская обл. , г. Клинцы, ул. Ворошилова, д. 3;8 (48336) 5-72-72
Центральный федеральный округ;Брянская область;Судебный участок № 4 Бежицкого судебного района г. Брянска ;241035, г. Брянск, ул. Молодой Гвардии, д. 41;8 (4832) 52-21-32
Центральный федеральный округ;Брянская область;Судебный участок № 40 Комаричского судебного района ;242400, Брянская обл. , п. Комаричи, ул. Советская, д. 26а;8 (48355) 9-17-73
Центральный федеральный округ;Брянская область;Судебный участок № 41 Красногорского судебного района ;243160, Брянская обл., Красногорский район, рп. Красная Гора, ул. Буйневича, д. 54;8 (48346) 9-12-25
Центральный федеральный округ;Брянская область;Судебный участок № 42 Мглинского судебного района ;243220, Брянская обл. , г. Мглин, ул. Октябрьская, д. 1;8 (48339) 2-27-82
Центральный федеральный округ;Брянская область;Судебный участок № 43 Навлинского судебного района ;242130, Брянская обл. , п. Навля, ул. Генерала Петренко, д. 2;8 (48342) 2-52-64
Центральный федеральный округ;Брянская область;Судебный участок № 44 Навлинского судебного района ;242130, Брянская обл. , п. Навля, ул. Генерала Петренко, д. 2;8 (48342) 2-56-64
Центральный федеральный округ;Брянская область;Судебный участок № 45 Новозыбковского судебного района ;243020, Брянская обл. , г. Новозыбков, ул. 307 Дивизии, 50;8 (48343) 3-46-28
Центральный федеральный округ;Брянская область;Судебный участок № 46 Погарского судебного района ;243550, Брянская обл. , рп. Погар, ул. Ленина, д. 9;8 (48349) 2-23-42
Центральный федеральный округ;Брянская область;Судебный участок № 47 Погарского судебного района ;243550, Брянская обл. , рп. Погар, ул. Ленина, д. 9;8 (48349) 2-23-44
Центральный федеральный округ;Брянская область;Судебный участок № 48 Почепского судебного района ;243400, Брянская обл. , г. Почеп, ул. А. К. Толстого, д. 27;8 (48345) 3-09-22
Центральный федеральный округ;Брянская область;Судебный участок № 49 Почепского судебного района ;243400, Брянская обл. , г. Почеп, ул. А. К. Толстого, д. 27;8 (48345) 3-04-54
Центральный федеральный округ;Брянская область;Судебный участок № 5 Бежицкого судебного района г. Брянска ;241035, г. Брянск, ул. Молодой Гвардии, д. 41;8 (4832) 52-20-64
Центральный федеральный округ;Брянская область;Судебный участок № 50 Дубровского судебного района ;242770, Брянская обл., п. Рогнедино, ул. Ленина, д. 32;8 (48331) 2-17-80
Центральный федеральный округ;Брянская область;Судебный участок № 51 Севского судебного района ;242440, Брянская обл. , г. Севск, ул. Советская, д. 3;8 (48356) 97886
Центральный федеральный округ;Брянская область;Судебный участок № 52 Стародубского судебного района ;243240, Брянская обл. , г. Стародуб, ул. Московская, д. 54;8 (48348) 2-19-53
Центральный федеральный округ;Брянская область;Судебный участок № 53 Стародубского судебного района ;243240, Брянская обл. , г. Стародуб, ул. Московская, д. 54;8 (48348) 2-19-53
Центральный федеральный округ;Брянская область;Судебный участок № 54 Суземского судебного района ;242190, Брянская обл. , п. Суземка, ул. Ленина, д. 32;8 (48353) 2-26-74
Центральный федеральный округ;Брянская область;Судебный участок № 55 Суражского судебного района ;243500, Брянская обл. , г. Сураж, ул. Мглинская, д. 1а;8 (48330) 2-16-23
Центральный федеральный округ;Брянская область;Судебный участок № 56 Трубчевского судебного района ;242220, Брянская обл. , г. Трубчевск, ул. Ленина, д. 38;8 (48352) 2-73-68
Центральный федеральный округ;Брянская область;Судебный участок № 57 Трубчевского судебного района ;242220, Брянская обл. , г. Трубчевск, ул. Ленина, д. 38;8 (48352) 2-73-60
Центральный федеральный округ;Брянская область;Судебный участок № 58 Унечского судебного района ;243300, Брянская обл. , г. Унеча, ул. Иванова, д. 9;8 (48351) 2-44-91
Центральный федеральный округ;Брянская область;Судебный участок № 59 Унечского судебного района ;243300, Брянская обл. , г. Унеча, ул. Иванова, д. 9;8 (48351) 2-21-58
Центральный федеральный округ;Брянская область;Судебный участок № 6 Бежицкого судебного района г. Брянска ;241035, г. Брянск, ул. Молодой Гвардии, д. 41;8 (4832) 52-21-32
Центральный федеральный округ;Брянская область;Судебный участок № 60 судебного района г. Клинцы ;243140, Брянская обл. , г. Клинцы, ул. Ворошилова, д. 3;8 (48336) 5-62-13
Центральный федеральный округ;Брянская область;Судебный участок № 61 судебного района г. Клинцы ;243140, Брянская обл. , г. Клинцы, ул. Ворошилова, д. 3;8 (48336) 5-62-98
Центральный федеральный округ;Брянская область;Судебный участок № 62 судебного района г. Клинцы ;243140, Брянская обл. , г. Клинцы, ул. Ворошилова, д. 3;8 (48336) 5-81-59
Центральный федеральный округ;Брянская область;Судебный участок № 63 Новозыбковского судебного района ;243020, Брянская обл. , г. Новозыбков, ул. 307 Дивизии, д. 50;8 (48343) 3-46-28
Центральный федеральный округ;Брянская область;Судебный участок № 64 Новозыбковского судебного района ;243020, Брянская обл. , г. Новозыбков, ул. 307 Дивизии, 50;8 (48343) 3-46-28
Центральный федеральный округ;Брянская область;Судебный участок № 65 судебного района г. Сельцо ;241550, Брянская обл. , г. Сельцо, ул. Кирова, д. 59;8 (4832) 97-34-93
Центральный федеральный округ;Брянская область;Судебный участок № 66 Бежицкого судебного района г. Брянска ;241035, г. Брянск, ул. Молодой Гвардии, д. 41;8 (4832) 52-20-64
Центральный федеральный округ;Брянская область;Судебный участок № 67 Бежицкого судебного района г. Брянска ;241035, г. Брянск, ул. Молодой Гвардии, д. 41;8 (4832) 52-06-85
Центральный федеральный округ;Брянская область;Судебный участок № 68 Бежицкого судебного района г. Брянска ;241013, г. Брянск, ул. Молодой Гвардии, д. 41;8 (4832) 52-33-80
Центральный федеральный округ;Брянская область;Судебный участок № 69 Володарского судебного района г. Брянска ;241022, г. Брянск, ул. Пушкина, д. 44;8 (4832) 26-09-12
Центральный федеральный округ;Брянская область;Судебный участок № 7 Бежицкого судебного района г. Брянска ;241035, г. Брянск, ул. Молодой Гвардии, д. 41;8 (4832) 52-08-15
Центральный федеральный округ;Брянская область;Судебный участок № 70 Володарского судебного района г. Брянска ;241022, г. Брянск, ул. Пушкина, д. 44;8 (4832) 26-50-61
Центральный федеральный округ;Брянская область;Судебный участок № 71 Фокинского судебного района г. Брянска ;241020, г. Брянск, пр. Московский, д. 85-а; 63-60-22
Центральный федеральный округ;Брянская область;Судебный участок № 72 Фокинского судебного района г. Брянска ;241020, г. Брянск, пр. Московский, д. 85-а; 73-72-17
Центральный федеральный округ;Брянская область;Судебный участок № 73 Брянского судебного района ;241037, г. Брянск, ул. Красноармейская, 156;8 (4832) 41-07-53
Центральный федеральный округ;Брянская область;Судебный участок № 74 Дятьковского судебного района ;242600, Брянская обл. , г. Дятьково, ул. Садовая, д. 23;8 (48333) 3-77-15
Центральный федеральный округ;Брянская область;Судебный участок № 75 Суражского судебного района ;243500, Брянская обл. , г. Сураж, ул. Мглинская, д. 1а;8 (48330) 2-67-13
Центральный федеральный округ;Брянская область;Судебный участок № 76 судебного района г. Клинцы ;243140, Брянская обл. , г. Клинцы, ул. Ворошилова, д. 3;8 (48336) 5-62-98
Центральный федеральный округ;Брянская область;Судебный участок № 8 Володарского судебного района г. Брянска ;241022, г. Брянск, ул. Пушкина, д. 44;8 (4832) 26-50-61
Центральный федеральный округ;Брянская область;Судебный участок № 9 Володарского судебного района г. Брянска ;241022, г. Брянск, ул. Пушкина, д. 44;8 (4832) 26-09-12
Центральный федеральный округ;Брянская область;Бежицкий районный суд г. Брянска ;241035, г. Брянск, ул. Майской стачки, 9;8 (4832) 51-64-50
Центральный федеральный округ;Брянская область;Володарский районный суд г. Брянска ;241022, г. Брянск, ул. Володарского, д. 72а;8 (4832) 26-00-61
Центральный федеральный округ;Брянская область;Советский районный суд г. Брянска ;241050, г. Брянск, ул.Фокина, 45;8 (4832) 66-56-12
Центральный федеральный округ;Брянская область;Фокинский районный суд г. Брянска ;241020, г. Брянск, пр-т Московский, 62;8 (4832) 75-47-95
Центральный федеральный округ;Брянская область;Брасовский районный суд Брянской области;242300, Брянская обл., Брасовский р-н, п. Локоть, пр-т, Ленина, д. 9;8 (483 54) 9-11-54
Центральный федеральный округ;Брянская область;Брянский областной суд ;241050, г. Брянск, ул. Крахмалева, 59;8 (4832) 71-72-71
Центральный федеральный округ;Брянская область;Брянский районный суд Брянской области;241037, г. Брянск, 2-ой проезд Станке Димитрова, д. 11;8 (4832) 41-16-59
Центральный федеральный округ;Брянская область;Выгоничский районный суд Брянской области;243361, Брянская область, Выгоничский район, п. Выгоничи, ул. Ленина, д. 51;8 (48341) 2-22-25
Центральный федеральный округ;Брянская область;Дубровский районный суд Брянской области;242750, г. Дубровка, ул. Ленина, д. 144;8 (48332) 9-31-87
Центральный федеральный округ;Брянская область;Дятьковский городской суд Брянской области;242600, г. Дятьково, ул. Ленина, д. 115;8 (48333) 3-22-49
Центральный федеральный округ;Брянская область;Жуковский районный суд Брянской области;242700, г. Жуковка, ул. Калинина, 24;8 (48334) 3-14-61
Центральный федеральный округ;Брянская область;Злынковский районный суд Брянской области;243600, г. Злынка, ул. Коммунальная, 19;8 (48358) 2-17-03
Центральный федеральный округ;Брянская область;Карачевский районный суд Брянской области;242500, г. Карачев, ул. Ленина, 30;8 (48335) 2-40-76
Центральный федеральный округ;Брянская область;Клетнянский районный суд Брянской области;242820, п. Клетня, ул. Ленина, 85 а;8 (48338) 9-16-05
Центральный федеральный округ;Брянская область;Климовский районный суд Брянской области;243040, пгт. Климово, ул. Калинина, д. 2;8 (48347) 2-10-33
Центральный федеральный округ;Брянская область;Клинцовский городской суд Брянской области;243140, г. Клинцы, ул. Гагарина, 55;8 (48336) 4-21-92
Центральный федеральный округ;Брянская область;Клинцовский районный суд Брянской области;243140, г. Клинцы, ул. Дзержинского, д 7;8 (8236) 4-35-44
Центральный федеральный округ;Брянская область;Комаричский районный суд Брянской области;242400, п. Комаричи, ул. Ленина, 20;8 (48355) 9-13-71
Центральный федеральный округ;Брянская область;Красногорский районный суд Брянской области;243160, г. Красная Гора, ул. Советская, 3;8 (8246) 9-16-04
Центральный федеральный округ;Брянская область;Мглинский районный суд Брянской области;243220, г. Мглин, пл. Советская, д. 15;8 (848339) 2-14-61
Центральный федеральный округ;Брянская область;Навлинский районный суд Брянской области;242130, г. Навля, ул. Розы Люксембург, 6;8 (48342) 2-42-07
Центральный федеральный округ;Брянская область;Новозыбковский городской суд Брянской области;243020, г. Новозыбков, ул. Советская, д. 2-а;8 (48343) 5-27-85
Центральный федеральный округ;Брянская область;Погарский районный суд Брянской области;243550, п.г.т. Погар, пл. Советская, 2;8 (48349) 2-31-90
Центральный федеральный округ;Брянская область;Почепский районный суд Брянской области;243400, г. Почеп, ул. Ново-Затинская, д. 4;8 (48345) 3-17-87
Центральный федеральный округ;Брянская область;Севский районный суд Брянской области;242440, г. Севск, ул. Советская, д. 3;8 (8256) 9-55-48
Центральный федеральный округ;Брянская область;Сельцовский городской суд Брянской области;241550, г. Сельцо, ул. Лягина, 1;8 (4832) 97-39-46
Центральный федеральный округ;Брянская область;Стародубский районный суд Брянской области;243240, г. Стародуб, пл. Советская, 4;8 (48348) 2-37-93
Центральный федеральный округ;Брянская область;Суземский районный суд Брянской области;242190, г. Суземка, ул. Ленина, 32;8 (48353) 2-18-52
Центральный федеральный округ;Брянская область;Суражский районный суд Брянской области;243500, г. Сураж, ул. Ленина, 45;8 (48330) 2-61-25
Центральный федеральный округ;Брянская область;Трубчевский районный суд Брянской области;242220, г. Трубчевск, ул. Брянская д. 56; 8 (48352) 24082
Центральный федеральный округ;Брянская область;Унечский районный суд Брянской области;243300, г. Унеча, ул. Иванова, д. 9;8 (48351) 2-29-45
Центральный федеральный округ;Владимирская область;Судебный участок № 1 г. Собинки и Собинского района, г. Радужный ;601202, Владимирская область, г. Собинка, ул. Ленина, д. 6;8 (49242) 2-21-05
Центральный федеральный округ;Владимирская область;Судебный участок № 2 г. Собинки и Собинского района, г. Радужный ;601202, Владимирская область, г. Собинка, ул. Ленина, д. 6;8 (49242) 2-31-95
Центральный федеральный округ;Владимирская область;Судебный участок № 3 г. Собинки и Собинского района, г. Радужный ;601220, Владимирская область, пос. Ставрово, ул. Октябрьская, д. 118;8 (49242) 5-25-30
Центральный федеральный округ;Владимирская область;Судебный участок №1 Ленинского района г.Владимира ;600033, ул. Диктора Левитана, д. 27А; 54-08-34
Центральный федеральный округ;Владимирская область;Судебный участок №1 Октябрьского района г.Владимира ;600017, г.Владимир, ул. Горького, д. 44; 52-05-32
Центральный федеральный округ;Владимирская область;Судебный участок №1 Фрунзенского района г.Владимира ;600031, г. Владимир, ул. Егорова, д. 3;8 (4922) 21-43-30
Центральный федеральный округ;Владимирская область;Судебный участок №1 пос.Красная Горбатка и Селивановского района ;602332, Владимирская область, пос. Красная Горбатка, ул. Красноармейская, д. 10;8 (49236) 2-34-99
Центральный федеральный округ;Владимирская область;Судебный участок №1 г.Александрова и Александровского района ;601650, Владимирская область, г. Александров, ул. Советская, д. 7;8 (49244) 3-11-40
Центральный федеральный округ;Владимирская область;Судебный участок №1 г.Вязники и Вязниковского района ;601441, Владимирская область, г. Вязники, ул. Институтская, д. 14;8 (49233) 3-09-52
Центральный федеральный округ;Владимирская область;Судебный участок №1 г.Гороховец и Гороховецкого района ;601480, Владимирская область, г. Гороховец, ул. Ленина, д. 91.;8 (49238) 2-44-03
Центральный федеральный округ;Владимирская область;Судебный участок №1 г.Камешково и Камешковского района ;601300, Владимирская область, г. Камешково, ул. Свердлова, д. 14;8 (49248) 2-28-39
Центральный федеральный округ;Владимирская область;Судебный участок №1 г.Киржач и Киржачского района ;601010, Владимирская область, г. Киржач, ул. Гагарина, д. 8;8 (49237) 2-10-01
Центральный федеральный округ;Владимирская область;Судебный участок №1 г.Коврова и Ковровского района ;601900, Владимирская область, г. Ковров, ул. Октябрьская, д. 22а;8 (49232) 4-27-55
Центральный федеральный округ;Владимирская область;Судебный участок №1 г.Кольчугино и Кольчугинского района ;601781, Владимирская обл. , г. Кольчугино, ул. пос. Лесосплава, д. 23, стр. 1;8 (49245) 2-10-97
Центральный федеральный округ;Владимирская область;Судебный участок №1 г.Меленки и Меленковского района ;602102, Владимирская область, г. Меленки, ул. Ленина, д. 68;8 (49247) 2-39-82
Центральный федеральный округ;Владимирская область;Судебный участок №1 г.Мурома и Муромского района ;602264, Владимирская область, г. Муром, Радиозаводское шоссе, д. 14 а;8 (49234) 91258
Центральный федеральный округ;Владимирская область;Судебный участок №1 г.Петушки и Петушинского района ;601144, Владимирская область, г. Петушки, ул. Строителей, д. 8;8 (49243) 2-13-21
